ID,Practice Name,City,District,Address,Latitude,Longitude,Phone,Website,Verification Status,Last Verified,English Signals,Emergency Services,Google Maps
Frankfurt-99,Tierklinik Neu-Isenburg,Frankfurt,Neu-Isenburg,"Carl-Friedrich-Gauß-Straße 5, 63263 Neu-Isenburg",50.057500,8.718000,06102 8838221,https://www.tierklinik-neu-isenburg.de/,Verified,2025-12-26,Verified English Support,24/7,https://www.google.com/maps/place/Tierklinik+Neu-Isenburg/data=!4m7!3m6!1s0x47bd0dc71c29716d:0xf54b27f5e85dc0ed!8m2!3d50.0474178!4d8.7158923!16s%2Fg%2F11p1024wsp!19sChIJbXEpHMcNvUcR7cBd6PUnS_U?authuser=0&hl=en&rclk=1
Stuttgart-143,Tierklinik Nussdorf,Überlingen,Nussdorf (Überlingen),"DieselstraÃŸe 7, 88662 Ãœberlingen",47.781800,9.198200,07551 9494949,https://www.tierklinik-nussdorf.de/,Verified,2025-12-26,Emergency Service; English confirmation pending,"24/7",
Stuttgart-144,AniCura Tierärztliche Klinik Reutlingen,Stuttgart,Reutlingen,"August-Lämmle-Straße 51, 72760 Reutlingen",48.490800,9.192500,07121 334050,https://www.anicura.de/tierklinik-reutlingen,Verified,2025-12-26,Emergency Service; English confirmation pending,Weekends/Holidays,
Leipzig-1,Tierarztpraxis Kolonnadenviertel,Leipzig,Zentrum-West,"Kolonnadenstraße 23, 04109 Leipzig",51.3378961,12.3654231,0341 9609974,http://www.tierarztpraxis-kolonnadenviertel.de/,Verified,2025-12-27,Multiple reviews explicitly mention English speaking support,,https://www.google.com/maps/place/Tierarztpraxis+Kolonnadenviertel/data=!4m7!3m6!1s0x47a6f788344321b9:0x2d607be48a24eee!8m2!3d51.3378961!4d12.3654231!16s%2Fg%2F11cp7cx00j!19sChIJuSFDNIj3pkcR7k6iSL4H1gI?authuser=0&hl=en&rclk=1
Leipzig-2,Tierarztpraxis Dr. Fricke - Leipzig,Leipzig,Wahren,"Ölhafenstraße 7, 04159 Leipzig",51.3756163,12.3183271,0341 4616264,https://www.tierarzt-auensee.de/,Verified,2025-12-27,Website explicitly lists DE - EN languages,,https://www.google.com/maps/place/Tierarztpraxis+Dr.+Fricke+-+Leipzig/data=!4m7!3m6!1s0x47a659ef84cc6299:0x36cc39b32ba4f793!8m2!3d51.3756163!4d12.3183271!16s%2Fg%2F11h55nh0pt!19sChIJmWLMhO9ZpkcRk_ekK7M5zDY?authuser=0&hl=en&rclk=1
Leipzig-3,"Tierarztpraxis Reflexus - Kraa, Dr. Leukert und Girgner",Leipzig,Südvorstadt,"Kochstraße 42, 04275 Leipzig",51.3197815,12.3712778,0341 3918270,http://www.reflexus.de/,Verified,2025-12-27,Listed as an English-speaking business in directories,,"https://www.google.com/maps/place/Tierarztpraxis+Reflexus+-+Kraa,+Dr.+Leukert+und+Girgner/data=!4m7!3m6!1s0x47a6f9d23ea00a69:0x8b08a9fd91a1a8b7!8m2!3d51.3197815!4d12.3712778!16s%2Fg%2F1tdfgqh7!19sChIJaQqgPtL5pkcRt6ihkf2pCIs?authuser=0&hl=en&rclk=1"
Leipzig-4,Tierarztpraxis im Planetenviertel,Leipzig,Grünau,"Jupiterstraße 44, 04205 Leipzig",51.3215772,12.2713272,0341 24846222,https://www.tierarztpraxis-im-planetenviertel.de/,Verified,2025-12-27,Website has an English version/toggle,,https://www.google.com/maps/place/Tierarztpraxis+im+Planetenviertel/data=!4m7!3m6!1s0x47a6f78ec3285dcd:0x24aebd7bff700800!8m2!3d51.3215772!4d12.2713272!16s%2Fg%2F11whfv118h!19sChIJzV0ow473pkcRAAhw_3u9riQ?authuser=0&hl=en&rclk=1
Leipzig-5,Kleintierklinik der Universität Leipzig,Leipzig,Zentrum-Südost,"An den Tierkliniken 23, 04103 Leipzig",51.3187859,12.3927842,0341 9738711,https://kleintierklinik.uni-leipzig.de/,Verified,2025-12-27,University clinic; standard expectation of English support,24/7,https://www.google.com/maps/place/Kleintierklinik+der+Universit%C3%A4t+Leipzig/data=!4m7!3m6!1s0x47a6f9b45bc65b35:0x4adca6915878afbc!8m2!3d51.3187859!4d12.3927842!16s%2Fg%2F11g6j8f26n!19sChIJNVvGW7T5pkcRvK94WJGm3Eo?authuser=0&hl=en&rclk=1
Leipzig-6,Tierarztpraxis am Rosental,Leipzig,Gohlis,"Möckernsche Str. 26, 04155 Leipzig",51.3617919,12.3574877,0341 5948210,http://www.tierarztpraxis-rosental.de/,Verified,2025-12-27,Mentioned in community discussions as English-speaking,,https://www.google.com/maps/place/Tierarztpraxis+am+Rosental/data=!4m7!3m6!1s0x47a6f7e46acf90b3:0x99241820db4d3f12!8m2!3d51.3617919!4d12.3574877!16s%2Fg%2F1tc_d8hk!19sChIJs5DPauT3pkcREj9N2yAYJJk?authuser=0&hl=en&rclk=1
Leipzig-7,felmo Mobiler Tierarzt Leipzig,Leipzig,Mobiler Tierarzt,"Friedrich-List-Platz 1, 04103 Leipzig (Mobile Service)",51.3456575,12.3919216,0345 48340111,https://felmo.de/tierarzt/leipzig,Verified,2025-12-27,Multiple reviews confirm 'English speaking vets' and 'smooth communication',,https://www.google.com/maps/place/felmo+Mobiler+Tierarzt+Leipzig/data=!4m7!3m6!1s0x6cc55ab71d8d7573:0xb34ddbd18f6b8550!8m2!3d51.3456575!4d12.3919216!16s%2Fg%2F11sn_4lw2b!19sChIJc3WNHbdaxWwRUIVrj9HbTbM?authuser=0&hl=en&rclk=1
Leipzig-8,Tierarztpraxis Dr. Christine Fabritius,Leipzig,Zentrum-West,"Davidstraße 16, 04109 Leipzig",51.3353552,12.3562637,0341 22287992,http://www.praxis-fabritius.de/,Verified,2025-12-27,Reviews highlight 'knowledgeable staff who are fluent in English',,https://www.google.com/maps/place/Tierarztpraxis+Dr.+Christine+Fabritius/data=!4m7!3m6!1s0x47a6f785968531ed:0x4ea337bd695f6403!8m2!3d51.3353552!4d12.3562637!16s%2Fg%2F1vl5ft3r!19sChIJ7TGFloX3pkcRA2Rfab03o04?authuser=0&hl=en&rclk=1
Leipzig-9,Tierarztpraxis Dr. Isabel Göpner/Dr. Silke Schroth,Leipzig,Reudnitz-Thonberg,"Kröbelstraße 11, 04317 Leipzig",51.3290964,12.4038005,0341 2254153,http://www.hund-katze-maus.net/,Verified,2025-12-27,Listed on English-friendly platforms (Wheree) with explicit English option,,https://www.google.com/maps/place/Tierarztpraxis+Dr.+Isabel+G%C3%B6pner%2FDr.+Silke+Schroth/data=!4m7!3m6!1s0x47a6f84fa94103b1:0xac97cdecb5a0b0fc!8m2!3d51.3290964!4d12.4038005!16s%2Fg%2F1ts2z90g!19sChIJsQNBqU_4pkcR_LCgtezNl6w?authuser=0&hl=en&rclk=1
Leipzig-10,Kleintierpraxis Dr. Fatima Sterl,Leipzig,Gohlis-Nord,"Viaduktweg 4, 04159 Leipzig",51.3902936,12.3711926,0341 5201717,http://www.tier-dr-sterl.de/,Verified,2025-12-27,Listed on English-friendly directories; high likelihood of support,,https://www.google.com/maps/place/Kleintierpraxis+Dr.+Fatima+Sterl/data=!4m7!3m6!1s0x47a6583dae2e1acb:0xdca8690087015628!8m2!3d51.3902936!4d12.3711926!16s%2Fg%2F1tp_5dlf!19sChIJyxourj1YpkcRKFYBhwBpqNw?authuser=0&hl=en&rclk=1
Leipzig-11,Tierärztliche Notfallambulanz,Leipzig,Leipzig,·,51.3241348,12.4140391,·,,Unverified,2025-12-27,,Emergency Service,https://www.google.com/maps/place/Tier%C3%A4rztliche+Notfallambulanz/data=!4m7!3m6!1s0x47a6f9b0a065e579:0xcd9fff772bcd51f8!8m2!3d51.3241348!4d12.4140391!16s%2Fg%2F11kc0wdk_2!19sChIJeeVloLD5pkcR-FHNK3f_n80?authuser=0&hl=en&rclk=1
Leipzig-12,Tierärztliche Gemeinschaftspraxis,Leipzig,Leipzig,·,51.31982,12.3710801,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tier%C3%A4rztliche+Gemeinschaftspraxis/data=!4m7!3m6!1s0x47a6f9d23b94c907:0x2c6f08c68c4750c8!8m2!3d51.31982!4d12.3710801!16s%2Fg%2F11g86n8s5q!19sChIJB8mUO9L5pkcRyFBHjMYIbyw?authuser=0&hl=en&rclk=1
Leipzig-13,Tierarztpraxis Paarmann,Leipzig,Leipzig,·,51.3526678,12.3730593,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tierarztpraxis+Paarmann/data=!4m7!3m6!1s0x4171c9ddf565b0d5:0x915bf9603e298c32!8m2!3d51.3526678!4d12.3730593!16s%2Fg%2F1vvr57dx!19sChIJ1bBl9d3JcUERMowpPmD5W5E?authuser=0&hl=en&rclk=1
Leipzig-14,Tierarztpraxis Angela Petermann,Leipzig,Leipzig,·,51.3652606,12.3464352,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tierarztpraxis+Angela+Petermann/data=!4m7!3m6!1s0x4171c9f0d8623e59:0xf42e3f3d46f77184!8m2!3d51.3652606!4d12.3464352!16s%2Fg%2F1w96fr_8!19sChIJWT5i2PDJcUERhHH3Rj0_LvQ?authuser=0&hl=en&rclk=1
Leipzig-15,Tierärztliche Gemeinschaftspraxis Tierarzt Holm Schnelle & Fachtierärztin Simone Fuchs,Leipzig,Leipzig,·,51.3401318,12.4114009,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tier%C3%A4rztliche+Gemeinschaftspraxis+Tierarzt+Holm+Schnelle+%26+Fachtier%C3%A4rztin+Simone+Fuchs/data=!4m7!3m6!1s0x47a6f842b6e09aa5:0xb4576b2ffb7602e!8m2!3d51.3401318!4d12.4114009!16s%2Fg%2F1tdfm8sx!19sChIJpZrgtkL4pkcRLmC3_7J2RQs?authuser=0&hl=en&rclk=1
Leipzig-16,Tiergesundheitszentrum Leipzig-Nord,Leipzig,Leipzig,·,51.3824007,12.3924931,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tiergesundheitszentrum+Leipzig-Nord/data=!4m7!3m6!1s0x47a65735bb2c8201:0x4109bdf9bfd24484!8m2!3d51.3824007!4d12.3924931!16s%2Fg%2F11m59pty89!19sChIJAYIsuzVXpkcRhETSv_m9CUE?authuser=0&hl=en&rclk=1
Leipzig-17,"Tierärztliche Praxis für Augenheilkunde, Dr. von Krosigk & Dr. Voigt",Leipzig,Leipzig,·,51.3690939,12.3858102,·,,Unverified,2025-12-27,,,"https://www.google.com/maps/place/Tier%C3%A4rztliche+Praxis+f%C3%BCr+Augenheilkunde,+Dr.+von+Krosigk+%26+Dr.+Voigt/data=!4m7!3m6!1s0x47a657fee9c279e9:0xaaf0a6ad4ef96cd0!8m2!3d51.3690939!4d12.3858102!16s%2Fg%2F12llsn36k!19sChIJ6XnC6f5XpkcR0Gz5Tq2m8Ko?authuser=0&hl=en&rclk=1"
Leipzig-18,Tierärztliche Praxis Dr. Peter Schmidt,Leipzig,Leipzig,·,51.2719593,12.4813502,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tier%C3%A4rztliche+Praxis+Dr.+Peter+Schmidt/data=!4m7!3m6!1s0x47a6fff164499acf:0xf76fe76c523f88bb!8m2!3d51.2719593!4d12.4813502!16s%2Fg%2F11fj7cw5xg!19sChIJz5pJZPH_pkcRu4g_Umznb_c?authuser=0&hl=en&rclk=1
Leipzig-19,Tierarztpraxis am Kirschberg,Leipzig,Leipzig,·,51.3158911,12.2806889,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tierarztpraxis+am+Kirschberg/data=!4m7!3m6!1s0x47a6f6e8e338941d:0xd0dc984e74e925c7!8m2!3d51.3158911!4d12.2806889!16s%2Fg%2F1tfnxl_q!19sChIJHZQ44-j2pkcRxyXpdE6Y3NA?authuser=0&hl=en&rclk=1
Leipzig-20,Dipl.Vet.Med. Henrik Jassmann,Leipzig,Leipzig,·,51.3039913,12.3931086,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Dipl.Vet.Med.+Henrik+Jassmann/data=!4m7!3m6!1s0x47a6f9bcefcfdc29:0x2d9a73d58a727c1e!8m2!3d51.3039913!4d12.3931086!16s%2Fg%2F1tj7vdjt!19sChIJKdzP77z5pkcRHnxyitVzmi0?authuser=0&hl=en&rclk=1
Leipzig-21,Dr. Mima Hohmann,Leipzig,Leipzig,·,51.325371,12.36924,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Dr.+Mima+Hohmann/data=!4m7!3m6!1s0x47a6f82ca4f74759:0x5d02fa63ca1c14b0!8m2!3d51.325371!4d12.36924!16s%2Fg%2F1wn32pnm!19sChIJWUf3pCz4pkcRsBQcymP6Al0?authuser=0&hl=en&rclk=1
Leipzig-22,"Tagesklinik für Kleintiere - Dr. Volker Jähnig und Tierarzt Patrick Jähnig, GbR",Leipzig,Leipzig,·,51.3766482,12.4207056,·,,Unverified,2025-12-27,,,"https://www.google.com/maps/place/Tagesklinik+f%C3%BCr+Kleintiere+-+Dr.+Volker+J%C3%A4hnig+und+Tierarzt+Patrick+J%C3%A4hnig,+GbR/data=!4m7!3m6!1s0x47a657c3f732b389:0x7fc23759deca28ca!8m2!3d51.3766482!4d12.4207056!16s%2Fg%2F1vfp2ncx!19sChIJibMy98NXpkcRyijK3lk3wn8?authuser=0&hl=en&rclk=1"
Leipzig-23,"Dr.habil Beuche mit Notdienst Freit. Sa. Sonn,Feiertag nach tel. Anmeldung bis 21:30",Leipzig,Leipzig,·,51.2829048,12.45986,,,Unverified,2025-12-27,,Emergency Service,"https://www.google.com/maps/place/Dr.habil+Beuche+mit+Notdienst+Freit.+Sa.+Sonn,Feiertag+nach+tel.+Anmeldung+bis+21:30/data=!4m7!3m6!1s0x47a6feb2aa2cb533:0xe3a2887cc65424c6!8m2!3d51.2829048!4d12.45986!16s%2Fg%2F1vhlx67_!19sChIJM7UsqrL-pkcRxiRUxnyIouM?authuser=0&hl=en&rclk=1"
Leipzig-24,Tierarztpraxis Reudnitz,Leipzig,Leipzig,·,51.3304797,12.3983104,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tierarztpraxis+Reudnitz/data=!4m7!3m6!1s0x47a6f90ddc0a7dc7:0xa309464de1210587!8m2!3d51.3304797!4d12.3983104!16s%2Fg%2F11tcbq5cc4!19sChIJx30K3A35pkcRhwUh4U1GCaM?authuser=0&hl=en&rclk=1
Leipzig-25,Kleintierpraxis Weinlein,Leipzig,Leipzig,·,51.2872083,12.3924262,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Kleintierpraxis+Weinlein/data=!4m7!3m6!1s0x47a6fa1af1294c29:0x70b2640eb4340d70!8m2!3d51.2872083!4d12.3924262!16s%2Fg%2F11hzxl6dmx!19sChIJKUwp8Rr6pkcRcA00tA5ksnA?authuser=0&hl=en&rclk=1
Leipzig-26,Dr.med.vet. Rüdiger Neumann,Leipzig,Leipzig,·,51.3292714,12.3366533,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Dr.med.vet.+R%C3%BCdiger+Neumann/data=!4m7!3m6!1s0x47a6f772af16df33:0xf34c4e0de9c8cecc!8m2!3d51.3292714!4d12.3366533!16s%2Fg%2F1tfsgf5y!19sChIJM98Wr3L3pkcRzM7I6Q1OTPM?authuser=0&hl=en&rclk=1
Leipzig-27,Tierarztpraxis Jähnig,Leipzig,Leipzig,·,51.3509157,12.4090541,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tierarztpraxis+J%C3%A4hnig/data=!4m7!3m6!1s0x47a6f86e08c276cb:0x2e8a4ed3b2145ff0!8m2!3d51.3509157!4d12.4090541!16s%2Fg%2F11gbtzmh16!19sChIJy3bCCG74pkcR8F8UstNOii4?authuser=0&hl=en&rclk=1
Leipzig-28,Veterinär-Physiologisches Institut,Leipzig,Leipzig,An den Tierkliniken 7,51.3214287,12.3910428,,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Veterin%C3%A4r-Physiologisches+Institut/data=!4m7!3m6!1s0x47a6f9b539dffbb9:0xcf13d7fe19b70fda!8m2!3d51.3214287!4d12.3910428!16s%2Fg%2F11dftrm_z6!19sChIJufvfObX5pkcR2g-3Gf7XE88?authuser=0&hl=en&rclk=1
Leipzig-29,Mitteldeutsches Kompetenzzentrum f. Kleintiere / Fachtierarzt / Tages-Tierklinik,Leipzig,Leipzig,·,51.3262103,12.4523443,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Mitteldeutsches+Kompetenzzentrum+f.+Kleintiere+%2F+Fachtierarzt+%2F+Tages-Tierklinik/data=!4m7!3m6!1s0x47a6f9819a47120b:0x1e751503031f3485!8m2!3d51.3262103!4d12.4523443!16s%2Fg%2F11vr96zsq3!19sChIJCxJHmoH5pkcRhTQfAwMVdR4?authuser=0&hl=en&rclk=1
Leipzig-30,Manfred Seeliger veterinarian,Leipzig,Leipzig,·,51.3160911,12.3774582,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Manfred+Seeliger+veterinarian/data=!4m7!3m6!1s0x47a6f9cede42c647:0xde06045bd33aaab8!8m2!3d51.3160911!4d12.3774582!16s%2Fg%2F1vzg183l!19sChIJR8ZC3s75pkcRuKo601sEBt4?authuser=0&hl=en&rclk=1
Leipzig-31,Tierarztpraxis - Dr. med. vet. Reinhart Voigt,Leipzig,Leipzig,·,51.3043587,12.3927106,,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tierarztpraxis+-+Dr.+med.+vet.+Reinhart+Voigt/data=!4m7!3m6!1s0x47a6f9bcf39325e7:0xd0d1bfc99c27c507!8m2!3d51.3043587!4d12.3927106!16s%2Fg%2F1td9v3zc!19sChIJ5yWT87z5pkcRB8UnnMm_0dA?authuser=0&hl=en&rclk=1
Leipzig-32,Tierarztpraxis an der Elster - Elstertierärzte,Leipzig,Leipzig,·,51.3257802,12.3408063,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tierarztpraxis+an+der+Elster+-+Elstertier%C3%A4rzte/data=!4m7!3m6!1s0x47a6f7825a3ea303:0xb43b27f3c73ad316!8m2!3d51.3257802!4d12.3408063!16s%2Fg%2F11fn8h5fz3!19sChIJA6M-WoL3pkcRFtM6x_MnO7Q?authuser=0&hl=en&rclk=1
Leipzig-33,Dr. med. Vet. Volker Jähnig,Leipzig,Leipzig,·,51.3509157,12.4090541,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Dr.+med.+Vet.+Volker+J%C3%A4hnig/data=!4m7!3m6!1s0x47a6f87249cb9047:0x8b5b1a813f26ccab!8m2!3d51.3509157!4d12.4090541!16s%2Fg%2F1tfcb5vz!19sChIJR5DLSXL4pkcRq8wmP4EaW4s?authuser=0&hl=en&rclk=1
Leipzig-34,Universität Leipzig - Klinik für Pferde (Chirurgie),Leipzig,Leipzig,·,51.3194774,12.3930461,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Universit%C3%A4t+Leipzig+-+Klinik+f%C3%BCr+Pferde+%28Chirurgie%29/data=!4m7!3m6!1s0x47a6f9b4f7b8f7ed:0x84dcf8eb6268a32a!8m2!3d51.3194774!4d12.3930461!16s%2Fg%2F11f4pjh990!19sChIJ7fe497T5pkcRKqNoYuv43IQ?authuser=0&hl=en&rclk=1
Leipzig-35,Dr.med.vet. Kristina Rottmayer,Leipzig,Leipzig,Zehmenstraße 11,51.3757648,12.3119854,,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Dr.med.vet.+Kristina+Rottmayer/data=!4m7!3m6!1s0x47a65882df5e21c5:0x2c3092fa816c81d6!8m2!3d51.3757648!4d12.3119854!16s%2Fg%2F1tfcgspc!19sChIJxSFe34JYpkcR1oFsgfqSMCw?authuser=0&hl=en&rclk=1
Leipzig-36,Tierarztpraxis Dr. Jörg Rottmayer,Leipzig,Leipzig,·,51.3701766,12.3654649,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tierarztpraxis+Dr.+J%C3%B6rg+Rottmayer/data=!4m7!3m6!1s0x47a6580889be0b6f:0x9186da8e30002ef2!8m2!3d51.3701766!4d12.3654649!16s%2Fg%2F11b6dq97hl!19sChIJbwu-iQhYpkcR8i4AMI7ahpE?authuser=0&hl=en&rclk=1
Leipzig-37,Tierarztpraxis Yumeico,Leipzig,Leipzig,Großpösnaer Str. 7,51.2802568,12.4730032,,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tierarztpraxis+Yumeico/data=!4m7!3m6!1s0x47a6feaff595c7dd:0xa04c3972b4ae7b40!8m2!3d51.2802568!4d12.4730032!16s%2Fg%2F1q5bmyhjn!19sChIJ3ceV9a_-pkcRQHuutHI5TKA?authuser=0&hl=en&rclk=1
Leipzig-38,Tierarzt Claudia Ernst,Leipzig,Leipzig,·,51.2858412,12.3871003,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tierarzt+Claudia+Ernst/data=!4m7!3m6!1s0x47a6f98f4dc54433:0x32714df92461c3b2!8m2!3d51.2858412!4d12.3871003!16s%2Fg%2F11b6c_sb3h!19sChIJM0TFTY_5pkcRssNhJPlNcTI?authuser=0&hl=en&rclk=1
Leipzig-39,"Tierarztpraxis Großzschocher (ehem. TAP Junghanns), Inh. Dr. N. Graneß",Leipzig,Leipzig,·,51.2993724,12.3273853,·,,Unverified,2025-12-27,,,"https://www.google.com/maps/place/Tierarztpraxis+Gro%C3%9Fzschocher+%28ehem.+TAP+Junghanns%29,+Inh.+Dr.+N.+Grane%C3%9F/data=!4m7!3m6!1s0x47a6f7467f2515f5:0x272f863d693c0dab!8m2!3d51.2993724!4d12.3273853!16s%2Fg%2F1tfdcgzs!19sChIJ9RUlf0b3pkcRqw08aT2GLyc?authuser=0&hl=en&rclk=1"
Leipzig-40,Ashley Walter Cullis veterinary practice,Leipzig,Leipzig,·,51.39143,12.3316699,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Ashley+Walter+Cullis+veterinary+practice/data=!4m7!3m6!1s0x47a6588aa4234d97:0xb071c646317aec1!8m2!3d51.39143!4d12.3316699!16s%2Fg%2F1td_9pzx!19sChIJl00jpIpYpkcRwa4XY2QcBws?authuser=0&hl=en&rclk=1
Leipzig-41,Kleintier- und Exotenpraxis Tierärztin Nadine Pahl - Leipzig,Leipzig,Leipzig,·,51.3129606,12.4174306,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Kleintier-+und+Exotenpraxis+Tier%C3%A4rztin+Nadine+Pahl+-+Leipzig/data=!4m7!3m6!1s0x47a6f91834451651:0xb4df7e2f671a0a0f!8m2!3d51.3129606!4d12.4174306!16s%2Fg%2F11ssdr77rv!19sChIJURZFNBj5pkcRDwoaZy9-37Q?authuser=0&hl=en&rclk=1
Leipzig-42,Ambulante Tierarztpraxis Gabriela Kinder,Leipzig,Leipzig,Philipp-Reis-Straße 11c,51.3545083,12.3128845,,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Ambulante+Tierarztpraxis+Gabriela+Kinder/data=!4m7!3m6!1s0x47a6f634f9254e13:0xd92c63dafb14a7df!8m2!3d51.3545083!4d12.3128845!16s%2Fg%2F1tyktd9h!19sChIJE04l-TT2pkcR36cU-9pjLNk?authuser=0&hl=en&rclk=1
Leipzig-43,Tierarztpraxis Leutzsch,Leipzig,Leipzig,·,51.3438726,12.3200846,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tierarztpraxis+Leutzsch/data=!4m7!3m6!1s0x47a6f7b529d7d5b9:0xd45a936baced4105!8m2!3d51.3438726!4d12.3200846!16s%2Fg%2F1tqydj6b!19sChIJudXXKbX3pkcRBUHtrGuTWtQ?authuser=0&hl=en&rclk=1
Leipzig-44,Mobiler Tierarztnotdienst Leipzig,Leipzig,Leipzig,"Kleintierpraxis Weinlein, Bornaische Str. 186",51.2872083,12.3924262,,,Unverified,2025-12-27,,Emergency Service; Mobile Service,https://www.google.com/maps/place/Mobiler+Tierarztnotdienst+Leipzig/data=!4m7!3m6!1s0x47a6fba2cf06f677:0x92bed52bd31b0ff3!8m2!3d51.2872083!4d12.3924262!16s%2Fg%2F11ht5h83tk!19sChIJd_YGz6L7pkcR8w8b0yvVvpI?authuser=0&hl=en&rclk=1
Leipzig-45,Augentierarzt,Leipzig,Leipzig,Delitzscher Str. 69,51.3691315,12.3859118,,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Augentierarzt/data=!4m7!3m6!1s0x47a657fee995104d:0xecc83dd668ef261f!8m2!3d51.3691315!4d12.3859118!16s%2Fg%2F11qzc88cf3!19sChIJTRCV6f5XpkcRHybvaNY9yOw?authuser=0&hl=en&rclk=1
Leipzig-46,Tierarztpraxis Dr. Fränze Hering,Leipzig,Leipzig,Bornaische Str. 81,51.3018112,12.3841965,,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tierarztpraxis+Dr.+Fr%C3%A4nze+Hering/data=!4m7!3m6!1s0x47a6f98127a5b681:0x53662d77789db1b8!8m2!3d51.3018112!4d12.3841965!16s%2Fg%2F11kqc8wdq2!19sChIJgbalJ4H5pkcRuLGdeHctZlM?authuser=0&hl=en&rclk=1
Leipzig-47,Kleintierpraxis Leipzig Schönefeld,Leipzig,Leipzig,·,51.3508362,12.4089922,·,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Kleintierpraxis+Leipzig+Sch%C3%B6nefeld/data=!4m7!3m6!1s0x47a6f86de753c5eb:0xebd5c91829aba56d!8m2!3d51.3508362!4d12.4089922!16s%2Fg%2F11ggbtd4qt!19sChIJ68VT5234pkcRbaWrKRjJ1es?authuser=0&hl=en&rclk=1
Leipzig-48,Tierärztliche Praxis für Haus- und Heimtiere,Leipzig,Leipzig,Landsberger Str. 32,51.3701766,12.3654649,,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tier%C3%A4rztliche+Praxis+f%C3%BCr+Haus-+und+Heimtiere/data=!4m7!3m6!1s0x47a6580889be0b6f:0x192894dbf7475b27!8m2!3d51.3701766!4d12.3654649!16s%2Fg%2F11f30p94vz!19sChIJbwu-iQhYpkcRJ1tH99uUKBk?authuser=0&hl=en&rclk=1
Leipzig-49,Klinik für Vögel und Reptilien - Universität Leipzig,Leipzig,Leipzig,An den Tierkliniken 17,51.3195184,12.3921402,,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Klinik+f%C3%BCr+V%C3%B6gel+und+Reptilien+-+Universit%C3%A4t+Leipzig/data=!4m7!3m6!1s0x47a6f9b4fecbe7b5:0x177c64b7fcc3c11b!8m2!3d51.3195184!4d12.3921402!16s%2Fg%2F11gg9br8hy!19sChIJtefL_rT5pkcRG8HD_LdkfBc?authuser=0&hl=en&rclk=1
Leipzig-50,Tierärztliche Tagesklinik Weinlein,Leipzig,Leipzig,Dieskaustraße 330-334,51.2834061,12.3110443,,,Unverified,2025-12-27,,,https://www.google.com/maps/place/Tier%C3%A4rztliche+Tagesklinik+Weinlein/data=!4m7!3m6!1s0x47a6f1de07391a73:0xfbc90b4ea1b4fd7c!8m2!3d51.2834061!4d12.3110443!16s%2Fg%2F11vs01wvz_!19sChIJcxo5B97xpkcRfP20oU4Lyfs?authuser=0&hl=en&rclk=1
Munich-137,Kleintierklinik Dr. Lutz,Munich,Munich,Martin-Empl-Ring 3,48.1401286,11.6811747,089 908670,https://www.kleintierklinik-lutz.vet/,Verified,2025-12-27,Source Snippet: '...top service also in english ....',,https://www.google.com/maps/place/Kleintierklinik+Dr.+Lutz/data=!4m7!3m6!1s0x479e0abe18e1d64b:0xf16e349be3bf11d4!8m2!3d48.1401286!4d11.6811747!16s%2Fg%2F1tt8b7gm!19sChIJS9bhGL4KnkcR1BG_45s0bvE?authuser=0&hl=en&rclk=1
