name,address,city_hint,phone,website,rating,reviews,google_maps,source_file
Baumholder vet clinic,Gebäude 8741,frankfurt,06371 94641200,https://mrc-europe.army.mil/Public-Health-Command-Europe/-Programs-Services/-Veterinary-Services-Treatment-Facilities/Baumholder-Veterinary-Treatment-Facility/,4.5,(56),https://www.google.com/maps/place/Baumholder+vet+clinic/data=!4m7!3m6!1s0x4795ee2d1b6c868b:0x495bfea3dd56fb14!8m2!3d49.6146816!4d7.3292622!16s%2Fg%2F11b6_d7_0z!19sChIJi4ZsGy3ulUcRFPtW3aP-W0k?authuser=0&hl=en&rclk=1,frankfurt.csv
Cabinet Vétérinaire Christnach,2 Um Bierg,frankfurt,+352 26 87 06 03,http://www.vet-christnach.com/,4.9,(148),https://www.google.com/maps/place/Cabinet+V%C3%A9t%C3%A9rinaire+Christnach/data=!4m7!3m6!1s0x4795590d0f3cfe23:0x5676b022f13c3c3c!8m2!3d49.7899085!4d6.2725081!16s%2Fg%2F1tffhq77!19sChIJI_48Dw1ZlUcRPDw88SKwdlY?authuser=0&hl=en&rclk=1,frankfurt.csv
Cabinet Vétérinaire de l'Iris à Esch/Alzette,51 Rue Caspar-Mathias Spoo,frankfurt,+352 26 53 10 09,http://www.cvi.lu/,4.8,(198),https://www.google.com/maps/place/Cabinet+V%C3%A9t%C3%A9rinaire+de+l%27Iris+%C3%A0+Esch%2FAlzette/data=!4m7!3m6!1s0x479534e05524e81b:0x7810fbe3342d645a!8m2!3d49.493694!4d5.976668!16s%2Fg%2F12hkm46_d!19sChIJG-gkVeA0lUcRWmQtNOP7EHg?authuser=0&hl=en&rclk=1,frankfurt.csv
Cabinet vétérinaire de la Pétrusse,5 Rue Adolphe Fischer,frankfurt,+352 22 81 67,http://www.vet-petrusse.com/,4.7,(35),https://www.google.com/maps/place/Cabinet+v%C3%A9t%C3%A9rinaire+de+la+P%C3%A9trusse/data=!4m7!3m6!1s0x479548d65f5d6de5:0x9bd01dc07b62a3c4!8m2!3d49.6044404!4d6.1247076!16s%2Fg%2F1w664bgb!19sChIJ5W1dX9ZIlUcRxKNie8Ad0Js?authuser=0&hl=en&rclk=1,frankfurt.csv
Cedar Veterinary Office / Luxembourg Merl-Belair,241 Rte de Longwy,frankfurt,+352 44 92 99,http://www.veterinaires.lu/,4.2,(118),https://www.google.com/maps/place/Cedar+Veterinary+Office+%2F+Luxembourg+Merl-Belair/data=!4m7!3m6!1s0x47954936f79dd74b:0x49f5f51650878c99!8m2!3d49.6054045!4d6.1001982!16s%2Fg%2F1q665z95_!19sChIJS9ed9zZJlUcRmYyHUBb19Uk?authuser=0&hl=en&rclk=1,frankfurt.csv
Clinique Vétérinaire - Déiereklinik Krakelshaff,136 Z.A.E. Wolser F,frankfurt,+352 52 13 13,https://www.deiereklinik.lu/,4.2,(744),https://www.google.com/maps/place/Clinique+V%C3%A9t%C3%A9rinaire+-+D%C3%A9iereklinik+Krakelshaff/data=!4m7!3m6!1s0x479537c81e6d59cf:0xb8794e53ce53f253!8m2!3d49.5098717!4d6.1122021!16s%2Fg%2F1jglvg4xw!19sChIJz1ltHsg3lUcRU_JTzlNOebg?authuser=0&hl=en&rclk=1,frankfurt.csv
Clinique Vétérinaire Bereldange,29 Am Becheler,frankfurt,+352 33 40 33 1,http://www.vet.lu/,4.2,(505),https://www.google.com/maps/place/Clinique+V%C3%A9t%C3%A9rinaire+Bereldange/data=!4m7!3m6!1s0x47954e565f5ed8a9:0x4c90f837c091be46!8m2!3d49.6546!4d6.12443!16s%2Fg%2F1td2sv82!19sChIJqdheX1ZOlUcRRr6RwDf4kEw?authuser=0&hl=en&rclk=1,frankfurt.csv
Dr. Beate Degen Tierärztin,Schillingstraße 3,frankfurt,0221 121700,http://www.tierarzt-drdegen.de/,4.7,(172),https://www.google.com/maps/place/Dr.+Beate+Degen+Tier%C3%A4rztin/data=!4m7!3m6!1s0x47bf25a275521709:0x9f4b87b548197b7b!8m2!3d50.9517612!4d6.9558335!16s%2Fg%2F1tgclfb1!19sChIJCRdSdaIlv0cRe3sZSLWHS58?authuser=0&hl=en&rclk=1,frankfurt.csv
"Dr. Müller, Dr. Rohmer und Dr. Falkenhorst Tierarztpraxis",Merscheider Weg 1,frankfurt,06562 930081,https://tierarztpraxis-speicher.de/,4.9,(331),"https://www.google.com/maps/place/Dr.+M%C3%BCller,+Dr.+Rohmer+und+Dr.+Falkenhorst+Tierarztpraxis/data=!4m7!3m6!1s0x47bfda725b060539:0x5a2797baf917e651!8m2!3d49.9365334!4d6.6399455!16s%2Fg%2F1w6_mzgk!19sChIJOQUGW3Lav0cRUeYX-bqXJ1o?authuser=0&hl=en&rclk=1",frankfurt.csv
Dr. med. Vet Erich Wendel,Seckenheimer Str. 22,frankfurt,0621 409650,http://www.kleintierpraxis-wendel.de/,4.5,(661),https://www.google.com/maps/place/Dr.+med.+Vet+Erich+Wendel/data=!4m7!3m6!1s0x410ca1de244013b9:0x759092ba318f89c1!8m2!3d49.4809559!4d8.4766046!16s%2Fg%2F1tfkdjqq!19sChIJuRNAJN6hDEERwYmPMbqSkHU?authuser=0&hl=en&rclk=1,frankfurt.csv
Dr. med. vet. Petra Leitenstorfer,Eichendorffstraße 5,frankfurt,09131 5339898,http://www.vet-leitenstorfer.de/,4.7,(250),https://www.google.com/maps/place/Dr.+med.+vet.+Petra+Leitenstorfer/data=!4m7!3m6!1s0x47a1f91675e1f575:0xfbcccb957edd4791!8m2!3d49.5964853!4d11.0317169!16s%2Fg%2F1tx460wg!19sChIJdfXhdRb5oUcRkUfdfpXLzPs?authuser=0&hl=en&rclk=1,frankfurt.csv
Dr. med. vet. Tilman Michelberger,Kindsbacher Str. 9,frankfurt,06371 70040,http://www.tierarzt-michelberger.de/,4.6,(287),https://www.google.com/maps/place/Dr.+med.+vet.+Tilman+Michelberger/data=!4m7!3m6!1s0x47960ab34aa6589f:0x903245d0a30d0c6b!8m2!3d49.4443583!4d7.5583946!16s%2Fg%2F1xtf0hv8!19sChIJn1imSrMKlkcRawwNo9BFMpA?authuser=0&hl=en&rclk=1,frankfurt.csv
Dr.med.vet. Rainer D. Hermann,Rheinallee 15C,frankfurt,0228 357566,http://www.tierarztbonn.de/,4.6,(300),https://www.google.com/maps/place/Dr.med.vet.+Rainer+D.+Hermann/data=!4m7!3m6!1s0x47bee46ceb0866f5:0xdcf27e7df56a5a8e!8m2!3d50.687115!4d7.1614915!16s%2Fg%2F1tfdclg6!19sChIJ9WYI62zkvkcRjlpq9X1-8tw?authuser=0&hl=en&rclk=1,frankfurt.csv
Dr.med.vet. Wolfgang Beck veterinarian,Weichselstraße 25,frankfurt,030 6239664,http://www.tierarztpraxis-dr-beck.de/,4.7,(650),https://www.google.com/maps/place/Dr.med.vet.+Wolfgang+Beck+veterinarian/data=!4m7!3m6!1s0x47a84fafd90f6acb:0xb9847fcb07cf6bc9!8m2!3d52.4869708!4d13.4367711!16s%2Fg%2F1tjymrcy!19sChIJy2oP2a9PqEcRyWvPB8t_hLk?authuser=0&hl=en&rclk=1,frankfurt.csv
Eva Wild Vet,Bahnhofstraße 27,frankfurt,06781 260900,https://sellwerk.de/firmenprofil/eva-christine-wild,4.8,(294),https://www.google.com/maps/place/Eva+Wild+Vet/data=!4m7!3m6!1s0x410cb20ba3eeb709:0x9f11640f3b2c9414!8m2!3d49.6992068!4d7.318474!16s%2Fg%2F1tfcb357!19sChIJCbfuowuyDEERFJQsOw9kEZ8?authuser=0&hl=en&rclk=1,frankfurt.csv
Evidensia,Lothringer Dell 48,frankfurt,0631 63063,http://www.tieraerzte-kaiserslautern.de/,4.5,(531),https://www.google.com/maps/place/Evidensia/data=!4m7!3m6!1s0x47960d5934632aa7:0x13cb24038cfe7ec5!8m2!3d49.44748!4d7.7411837!16s%2Fg%2F1vrq8l6l!19sChIJpypjNFkNlkcRxX7-jAMkyxM?authuser=0&hl=en&rclk=1,frankfurt.csv
Kleintierklinik der LMU München,Veterinärstraße 13,frankfurt,089 21802650,https://www.med.vetmed.uni-muenchen.de/index.html,4.3,(903),https://www.google.com/maps/place/Kleintierklinik+der+LMU+M%C3%BCnchen/data=!4m7!3m6!1s0x479e7594609b695d:0x9270c591662cceb8!8m2!3d48.1525839!4d11.5877163!16s%2Fg%2F11b6d1lr68!19sChIJXWmbYJR1nkcRuM4sZpHFcJI?authuser=0&hl=en&rclk=1,frankfurt.csv
Kleintierpraxis Dr. Gabriele v. Gaertner und Dr. Amelie v. Gaertner,Carl-Zuckmayer-Straße 11,frankfurt,06131 475780,http://www.tierarzt-mainz.de/,4.7,(309),https://www.google.com/maps/place/Kleintierpraxis+Dr.+Gabriele+v.+Gaertner+und+Dr.+Amelie+v.+Gaertner/data=!4m7!3m6!1s0x47bd9406230def21:0x66d15a2435c4d972!8m2!3d49.9799501!4d8.1945493!16s%2Fg%2F1tkf028m!19sChIJIe8NIwaUvUcRctnENSRa0WY?authuser=0&hl=en&rclk=1,frankfurt.csv
Kleintierpraxis Flidais-vet Kreuzberg,Wiener Str. 25,frankfurt,030 6181766,https://www.flidais-vet.de/,4.6,(355),https://www.google.com/maps/place/Kleintierpraxis+Flidais-vet+Kreuzberg/data=!4m7!3m6!1s0x47a84e4b4fcb4dcd:0x1a48f0f57b4804b9!8m2!3d52.4969444!4d13.4325!16s%2Fg%2F11bttkq8nz!19sChIJzU3LT0tOqEcRuQRIe_XwSBo?authuser=0&hl=en&rclk=1,frankfurt.csv
Kleintierpraxis Moseltal - Tierarzt,Am Dreiländereck 11,frankfurt,06867 5617688,http://kleintierpraxis-moseltal.de/,4.3,(62),https://www.google.com/maps/place/Kleintierpraxis+Moseltal+-+Tierarzt/data=!4m7!3m6!1s0x479515a0c9f46e65:0xb2d13dcbb0972f5a!8m2!3d49.4736753!4d6.372421!16s%2Fg%2F11c316s84b!19sChIJZW70yaAVlUcRWi-XsMs90bI?authuser=0&hl=en&rclk=1,frankfurt.csv
Maria Schwinn,Glanstraße 31,frankfurt,06381 2291,https://www.tierarzt-schwinn.de/,4.7,(383),https://www.google.com/maps/place/Maria+Schwinn/data=!4m7!3m6!1s0x410ca40e63ff96cb:0xb3e03761c952e4d4!8m2!3d49.5534647!4d7.4648565!16s%2Fg%2F1v26l10z!19sChIJy5b_Yw6kDEER1ORSyWE34LM?authuser=0&hl=en&rclk=1,frankfurt.csv
PRAXIS FÜR KLEINTIERMEDIZIN Janine Lenk • Berlin Pankow,Eschengraben 47,frankfurt,030 91203200,http://www.kleintiermedizin-lenk.de/,4.8,(246),https://www.google.com/maps/place/PRAXIS+F%C3%9CR+KLEINTIERMEDIZIN+Janine+Lenk+%E2%80%A2+Berlin+Pankow/data=!4m7!3m6!1s0x47a84df61cad17c1:0x61613dc230136a41!8m2!3d52.5563683!4d13.4246996!16s%2Fg%2F11c2k9vdd3!19sChIJwRetHPZNqEcRQWoTMMI9YWE?authuser=0&hl=en&rclk=1,frankfurt.csv
Spangdahlem Veterinary Treatment Facility,Building 559,frankfurt,06565 619388,https://mrc-europe.army.mil/Public-Health-Command-Europe/-Programs-Services/-Veterinary-Services-Treatment-Facilities/Spangdahlem-Veterinary-Treatment-Facility/,4.7,(19),https://www.google.com/maps/place/Spangdahlem+Veterinary+Treatment+Facility/data=!4m7!3m6!1s0x47bfcf85b77935bf:0x5a60ecd9cbb6538c!8m2!3d49.9956837!4d6.7038334!16s%2Fg%2F11lm2jjy3b!19sChIJvzV5t4XPv0cRjFO2y9nsYFo?authuser=0&hl=en&rclk=1,frankfurt.csv
Tierarztpraxis Andres De Lima,Auf d. Pick 2b,frankfurt,06371 9188440,https://www.tierarztpraxis-ivs.de/,4.7,(650),https://www.google.com/maps/place/Tierarztpraxis+Andres+De+Lima/data=!4m7!3m6!1s0x4796751aeabed1e5:0x9af5d33d4d1da710!8m2!3d49.4081967!4d7.5827648!16s%2Fg%2F11g0dsyzwr!19sChIJ5dG-6hp1lkcREKcdTT3T9Zo?authuser=0&hl=en&rclk=1,frankfurt.csv
Tierarztpraxis Anke Engel,Ringstraße 9,frankfurt,06403 2209,http://www.tierarztpraxis-engel.de/,4.9,(242),https://www.google.com/maps/place/Tierarztpraxis+Anke+Engel/data=!4m7!3m6!1s0x47bc5778fb446903:0xfd77eec70e257369!8m2!3d50.518527!4d8.63106!16s%2Fg%2F1q62mn4cb!19sChIJA2lE-3hXvEcRaXMlDsfud_0?authuser=0&hl=en&rclk=1,frankfurt.csv
"Tierarztpraxis Bärenwiese, Tierarzt Berlin-Wilmersdorf",Uhlandstraße 151,frankfurt,030 23362627,https://www.tierarzt-baerenwiese.de/,4.5,(982),"https://www.google.com/maps/place/Tierarztpraxis+B%C3%A4renwiese,+Tierarzt+Berlin-Wilmersdorf/data=!4m7!3m6!1s0x47a850f0c946619d:0x53b9600ffa29d53d!8m2!3d52.4974137!4d13.3248514!16s%2Fg%2F1tk_hr6h!19sChIJnWFGyfBQqEcRPdUp-g9guVM?authuser=0&hl=en&rclk=1",frankfurt.csv
Tierarztpraxis Dr. Roger Bour & Dr. Claudia Thiel-Bour,Innerer Schwarzenbacher Ring 1,frankfurt,09193 508750,http://www.tierarzt-bour.de/,4.5,(330),https://www.google.com/maps/place/Tierarztpraxis+Dr.+Roger+Bour+%26+Dr.+Claudia+Thiel-Bour/data=!4m7!3m6!1s0x47a21ab8b73c5c3f:0x2ac7cbdb54708751!8m2!3d49.6934983!4d10.8027143!16s%2Fg%2F12m9j3dym!19sChIJP1w8t7gaokcRUYdwVNvLxyo?authuser=0&hl=en&rclk=1,frankfurt.csv
Tierarztpraxis Dr. Tyrell & Dr. Haege GmbH,Sonnenberger Str. 82,frankfurt,0611 567515,https://www.dr-tyrell.de/,4.6,(167),https://www.google.com/maps/place/Tierarztpraxis+Dr.+Tyrell+%26+Dr.+Haege+GmbH/data=!4m7!3m6!1s0x47bdbdccfe9dc207:0x1f86e2b1a7284ac3!8m2!3d50.090429!4d8.2569492!16s%2Fg%2F1tcvyjz7!19sChIJB8Kd_sy9vUcRw0oop7Hihh8?authuser=0&hl=en&rclk=1,frankfurt.csv
Tierarztpraxis Rheinallee,Rheinallee 89,frankfurt,06131 6173585,https://www.tierarztpraxis-rheinallee.de/,4.7,(225),https://www.google.com/maps/place/Tierarztpraxis+Rheinallee/data=!4m7!3m6!1s0x417340723126ab33:0xbd4a65d31984b932!8m2!3d50.0136061!4d8.2581224!16s%2Fg%2F1tg396q2!19sChIJM6smMXJAc0ERMrmEGdNlSr0?authuser=0&hl=en&rclk=1,frankfurt.csv
Tierarztpraxis Sandra Meyer,Frankfurter Landstraße 170,frankfurt,06172 44090,http://www.sandra-meyer.de/,4.7,(247),https://www.google.com/maps/place/Tierarztpraxis+Sandra+Meyer/data=!4m7!3m6!1s0x47bd07b135dbc533:0x2c70b25487b5ce81!8m2!3d50.2199394!4d8.6461611!16s%2Fg%2F1tj7_2bt!19sChIJM8XbNbEHvUcRgc61h1SycCw?authuser=0&hl=en&rclk=1,frankfurt.csv
Tierarztpraxis am Bürgerpark,Wilhelm-Kuhr-Straße 2,frankfurt,030 48479400,http://www.tierarzt-pankow.de/,4.8,(130),https://www.google.com/maps/place/Tierarztpraxis+am+B%C3%BCrgerpark/data=!4m7!3m6!1s0x47a8526a0b277a85:0x270120f4bde31a8f!8m2!3d52.5694571!4d13.3998919!16s%2Fg%2F1th27f8z!19sChIJhXonC2pSqEcRjxrjvfQgASc?authuser=0&hl=en&rclk=1,frankfurt.csv
"Tierklinik Berlin-Marzahn - Notaufnahme sowie ambulante- und stationäre Behandlung von Hunden, Katzen und Heimtieren",Märkische Allee 258,frankfurt,030 9322093,http://www.tierklinik-in-berlin.de/,3.8,"(1,794)","https://www.google.com/maps/place/Tierklinik+Berlin-Marzahn+-+Notaufnahme+sowie+ambulante-+und+station%C3%A4re+Behandlung+von+Hunden,+Katzen+und+Heimtieren/data=!4m7!3m6!1s0x47a84b891c4f6dd5:0x6ef5e03f03229f16!8m2!3d52.55559!4d13.55323!16s%2Fg%2F1td_9q81!19sChIJ1W1PHIlLqEcRFp8iAz_g9W4?authuser=0&hl=en&rclk=1",frankfurt.csv
Tierzahnarzt Uwe Kubelka,Pasewalker Str. 25,frankfurt,030 47497532,http://www.vetdent.berlin/,4.9,(221),https://www.google.com/maps/place/Tierzahnarzt+Uwe+Kubelka/data=!4m7!3m6!1s0x47a852869aaf3f5b:0x2fdd7d78f26486bd!8m2!3d52.588179!4d13.4295546!16s%2Fg%2F11c1tmb292!19sChIJWz-vmoZSqEcRvYZk8nh93S8?authuser=0&hl=en&rclk=1,frankfurt.csv
USAG Wiesbaden Veterinary Treatment Facility,,frankfurt,06371 94641544,https://mrc-europe.army.mil/Public-Health-Command-Europe/-Programs-Services/-Veterinary-Services-Treatment-Facilities/Wiesbaden-Veterinary-Treatment-Facility/,4.6,(66),https://www.google.com/maps/place/USAG+Wiesbaden+Veterinary+Treatment+Facility/data=!4m7!3m6!1s0x47bd97f93a872853:0x35b3dc7b0526c4be!8m2!3d50.0437627!4d8.3262727!16s%2Fg%2F11c1316x6k!19sChIJUyiHOvmXvUcRvsQmBXvcszU?authuser=0&hl=en&rclk=1,frankfurt.csv
Vet. Med. Praxis Bitburg,Rautenberg 1 b,frankfurt,06561 12012,http://www.bitburgvet.de/,4.1,(342),https://www.google.com/maps/place/Vet.+Med.+Praxis+Bitburg/data=!4m7!3m6!1s0x47bfddde431fd367:0x7651d2a0b4bd1876!8m2!3d49.9734782!4d6.5204765!16s%2Fg%2F1pxwmcg8r!19sChIJZ9MfQ97dv0cRdhi9tKDSUXY?authuser=0&hl=en&rclk=1,frankfurt.csv
VetCare Tierarzt Kaiserslautern,Mainzer Str. 65,frankfurt,0631 31039705,https://vetcare-kl.de/,4.9,(124),https://www.google.com/maps/place/VetCare+Tierarzt+Kaiserslautern/data=!4m7!3m6!1s0x47961343da71e405:0x41550cf6378e74b1!8m2!3d49.451713!4d7.7843013!16s%2Fg%2F11y7fb7ly4!19sChIJBeRx2kMTlkcRsXSON_YMVUE?authuser=0&hl=en&rclk=1,frankfurt.csv
"Vetcare, veterinarian practice",62a Grand-Rue,frankfurt,+352 28 79 07 90,http://www.vetcare.lu/,4.8,(173),"https://www.google.com/maps/place/Vetcare,+veterinarian+practice/data=!4m7!3m6!1s0x4795487cd66a88ef:0xfa83cf878624eed8!8m2!3d49.5392712!4d6.1441315!16s%2Fg%2F1tj2md9t!19sChIJ74hq1nxIlUcR2O4khofPg_o?authuser=0&hl=en&rclk=1",frankfurt.csv
Veterinary Clinic Jičínská 47,Jičínská 1787/47,frankfurt,+420 777 469 530,http://www.premiumvet.cz/,4.6,(592),https://www.google.com/maps/place/Veterinary+Clinic+Ji%C4%8D%C3%ADnsk%C3%A1+47/data=!4m7!3m6!1s0x470b9363bbb59a33:0x6f50dee2171cab8f!8m2!3d50.081586!4d14.4593645!16s%2Fg%2F11c317bfm2!19sChIJM5q1u2OTC0cRj6scF-LeUG8?authuser=0&hl=en&rclk=1,frankfurt.csv
Veterinární Klinika Nusle - Schwetter a kol.,Boleslavova 1525/20,frankfurt,+420 241 401 000,https://veterinanusle.cz/,4.8,(798),https://www.google.com/maps/place/Veterin%C3%A1rn%C3%AD+Klinika+Nusle+-+Schwetter+a+kol./data=!4m7!3m6!1s0x470b947c7161e0b1:0xf9afe1b6e7274b39!8m2!3d50.0635282!4d14.4373438!16s%2Fg%2F1td5dvbz!19sChIJseBhcXyUC0cROUsn57bhr_k?authuser=0&hl=en&rclk=1,frankfurt.csv
veterinarians in luxembourg,62A Grand-Rue,frankfurt,+352 28 790,http://www.vetathome.lu/,5.0,(2),https://www.google.com/maps/place/veterinarians+in+luxembourg/data=!4m7!3m6!1s0x47954f2b69c225b7:0x32d8a3f0acbb8b9!8m2!3d49.5392712!4d6.1441315!16s%2Fg%2F11j0jkzyy4!19sChIJtyXCaStPlUcRubjLCj-KLQM?authuser=0&hl=en&rclk=1,frankfurt.csv
AniCura Tierklinik Frankfurt,Juliusstraße 12,frankfurt2,069 97074955,http://www.tierklinik-bockenheim.de/,4.0,"(1,087)",https://www.google.com/maps/place/AniCura+Tierklinik+Frankfurt/data=!4m7!3m6!1s0x47bd0969e22c5aaf:0x59534e74bb4d7eca!8m2!3d50.123563!4d8.644868!16s%2Fg%2F1vjdp58h!19sChIJr1os4mkJvUcRyn5Nu3ROU1k?authuser=0&hl=en&rclk=1,frankfurt2.csv
Animal Hospital Hofheim GbR,Katharina-Kemmler-Straße 7,frankfurt2,06192 290290,http://www.tierklinik-hofheim.de/,4.4,"(5,110)",https://www.google.com/maps/place/Animal+Hospital+Hofheim+GbR/data=!4m7!3m6!1s0x47bda1624f17d315:0xf80a023b02607a8f!8m2!3d50.0896786!4d8.4623423!16s%2Fg%2F1tlc_94t!19sChIJFdMXT2KhvUcRj3pgAjsCCvg?authuser=0&hl=en&rclk=1,frankfurt2.csv
Die Tierarztpraxis Dirk Schölch,Geschwister-Reiß-Straße 2,frankfurt2,06105 305462,http://die-tierarztpraxis.eu/,4.7,(159),https://www.google.com/maps/place/Die+Tierarztpraxis+Dirk+Sch%C3%B6lch/data=!4m7!3m6!1s0x47bd75022bc2c5f7:0x3786e3416a936c93!8m2!3d49.9953669!4d8.5762027!16s%2Fg%2F11btl_vyzt!19sChIJ98XCKwJ1vUcRk2yTakHjhjc?authuser=0&hl=en&rclk=1,frankfurt2.csv
Dr. Afra Geißler,Keplerstraße 32a,frankfurt2,069 557023,http://kleintier-akupunktur.com/,4.1,(9),https://www.google.com/maps/place/Dr.+Afra+Gei%C3%9Fler/data=!4m7!3m6!1s0x47bd0eb7b8186345:0x2c262799a4de9b5c!8m2!3d50.1255!4d8.68293!16s%2Fg%2F11h7k9xr64!19sChIJRWMYuLcOvUcRXJvepJknJiw?authuser=0&hl=en&rclk=1,frankfurt2.csv
Dr. Alexandra Keller,Golfstraße 25,frankfurt2,069 66165656,http://www.tierorthopaedie-frankfurt.de/,4.5,(41),https://www.google.com/maps/place/Dr.+Alexandra+Keller/data=!4m7!3m6!1s0x47bd0b9bed746bff:0x6e901a8a13a7bf95!8m2!3d50.0744289!4d8.6433354!16s%2Fg%2F1tfq_jt2!19sChIJ_2t07ZsLvUcRlb-nE4oakG4?authuser=0&hl=en&rclk=1,frankfurt2.csv
Dr. Dagmar Feller - Practical vet,Praunheimer Weg 38,frankfurt2,069 5870516,http://www.tierarztpraxis-feller.de/,4.7,(165),https://www.google.com/maps/place/Dr.+Dagmar+Feller+-+Practical+vet/data=!4m7!3m6!1s0x47bd08508133fb55:0x765039eb75a9f1f4!8m2!3d50.1623765!4d8.6207353!16s%2Fg%2F1td64f50!19sChIJVfszgVAIvUcR9PGpdes5UHY?authuser=0&hl=en&rclk=1,frankfurt2.csv
Dr. Günter Fenn veterinarian,Frankfurter Str. 119 B,frankfurt2,069 880950,https://www.tierarzt-offenbach.eu/praxis/,4.7,(745),https://www.google.com/maps/place/Dr.+G%C3%BCnter+Fenn+veterinarian/data=!4m7!3m6!1s0x47bd0e08fca9b66f:0x2b18256b8e2a0ae1!8m2!3d50.103123!4d8.750879!16s%2Fg%2F1tlqp2zf!19sChIJb7ap_AgOvUcR4QoqjmslGCs?authuser=0&hl=en&rclk=1,frankfurt2.csv
Dr.med.vet. Cosima Annemüller,Industriestraße 1,frankfurt2,06108 794286,,4.8,(591),https://www.google.com/maps/place/Dr.med.vet.+Cosima+Annem%C3%BCller/data=!4m7!3m6!1s0x47bd1112f60303cd:0x819f5e27fc9e813e!8m2!3d50.1171923!4d8.8442111!16s%2Fg%2F1tdq53l_!19sChIJzQMD9hIRvUcRPoGe_Cden4E?authuser=0&hl=en&rclk=1,frankfurt2.csv
Dr.med.vet. Kristian Faulstroh,Juliusstraße 12,frankfurt2,069 97074955,http://www.tierklinik-bockenheim.de/,3.9,(14),https://www.google.com/maps/place/Dr.med.vet.+Kristian+Faulstroh/data=!4m7!3m6!1s0x47bd0969e22c5aaf:0xe3a20b4f8909f7c5!8m2!3d50.123563!4d8.6448681!16s%2Fg%2F124ss1_vb!19sChIJr1os4mkJvUcRxfcJiU8LouM?authuser=0&hl=en&rclk=1,frankfurt2.csv
Elena Panova Tierärztin in Frankfurt,Homburger Landstraße 708,frankfurt2,069 95095616,https://tierarztportal.com/frankfurt-am-main/5538-elena-panova-tieraerztin-in-frankfurt,4.7,(309),https://www.google.com/maps/place/Elena+Panova+Tier%C3%A4rztin+in+Frankfurt/data=!4m7!3m6!1s0x47bd08a037b6d37b:0xaaecf02802bd38d2!8m2!3d50.1881941!4d8.666476!16s%2Fg%2F1tdr796_!19sChIJe9O2N6AIvUcR0ji9Aijw7Ko?authuser=0&hl=en&rclk=1,frankfurt2.csv
Frankfurt Animal Lounge,"Frankfurt Airport, Airportring, Tor 26",frankfurt2,0180 6 747100,https://www.lufthansa-cargo.com/products-live-animals,4.3,(420),https://www.google.com/maps/place/Frankfurt+Animal+Lounge/data=!4m7!3m6!1s0x47bda00385c0e859:0x8ae25bd368c3b267!8m2!3d50.0396231!4d8.5306116!16s%2Fg%2F1tj4xv4n!19sChIJWejAhQOgvUcRZ7LDaNNb4oo?authuser=0&hl=en&rclk=1,frankfurt2.csv
Katzenklinik Frankfurt,Juliusstraße 12,frankfurt2,069 97098765,http://www.katzenklinik-frankfurt.de/,4.3,(283),https://www.google.com/maps/place/Katzenklinik+Frankfurt/data=!4m7!3m6!1s0x417313a4450df65d:0x5a18022108987cb8!8m2!3d50.1233763!4d8.6451181!16s%2Fg%2F1th1bvbb!19sChIJXfYNRaQTc0ERuHyYCCECGFo?authuser=0&hl=en&rclk=1,frankfurt2.csv
Kleintierpraxis Dr. Cavalcanti | VETPETCARE,Kirdorfer Str. 14,frankfurt2,06172 1388044,https://kleintierpraxis-vetpetcare.de/,4.7,(28),https://www.google.com/maps/place/Kleintierpraxis+Dr.+Cavalcanti+%7C+VETPETCARE/data=!4m7!3m6!1s0x47bd07988c542af9:0xec0d8990e3a2ea7b!8m2!3d50.2343206!4d8.6102412!16s%2Fg%2F11x26s369s!19sChIJ-SpUjJgHvUcRe-qi45CJDew?authuser=0&hl=en&rclk=1,frankfurt2.csv
Mobil Tierpraxis Duran -Nature pets mobilen Tierpraxis,Ben-Gurion-Ring 136,frankfurt2,0177 6973973,http://www.naturepets.life/,4.7,(24),https://www.google.com/maps/place/Mobil+Tierpraxis+Duran+-Nature+pets+mobilen+Tierpraxis/data=!4m7!3m6!1s0x47bd09f6ca369ec7:0xc9a45196ce250109!8m2!3d50.1856645!4d8.6599039!16s%2Fg%2F11rc7t356j!19sChIJx542yvYJvUcRCQElzpZRpMk?authuser=0&hl=en&rclk=1,frankfurt2.csv
Mobile Animal Emergency 24,,frankfurt2,0160 8811884,http://www.mobiler-tiernotdienst24.de/,4.5,(650),https://www.google.com/maps/place/Mobile+Animal+Emergency+24/data=!4m7!3m6!1s0x47bda9cca15bd79d:0xe29481c809d7607f!8m2!3d50.5265314!4d9.0043941!16s%2Fg%2F1q6jgrz7w!19sChIJnddbocypvUcRf2DXCciBlOI?authuser=0&hl=en&rclk=1,frankfurt2.csv
Olaf Sander,Wilhelmsbader Str. 17,frankfurt2,06181 441605,http://www.tierarzt-sander.de/,4.6,(372),https://www.google.com/maps/place/Olaf+Sander/data=!4m7!3m6!1s0x47bd10e27231a243:0xe2bb56b696a3e267!8m2!3d50.1352287!4d8.8524089!16s%2Fg%2F11bzyq9n_y!19sChIJQ6IxcuIQvUcRZ-KjlrZWu-I?authuser=0&hl=en&rclk=1,frankfurt2.csv
